Date,Revenue,Quantity,Orders,Customers,Avg_Order_Value,Year,Quarter,Month,Week,Day,DayOfWeek,Weekend,Lag_1,Lag_7,Lag_14,Lag_30,Rolling_Mean_7,Rolling_Mean_14,Rolling_Mean_30,Rolling_STD_7,Rolling_STD_30,Revenue_Growth
2011-04-12,25534.94,15311,62,54,23.150444242973705,2011,2,4,15,12,1,0,22345.93,33234.48,9206.72,25035.12,21265.404285714285,26749.31357142857,25419.609666666667,6649.709865482322,12051.87071053695,0.14271099927369324
2011-04-13,24450.27,18752,60,54,24.232180376610504,2011,2,4,15,13,2,0,25534.94,30052.82,23133.23,22013.2,20465.04,26843.387857142858,25500.845333333335,5682.611804501893,12036.321549215974,-0.04247787541306136
2011-04-14,36084.1,18858,86,75,23.431233766233767,2011,2,4,15,14,3,0,24450.27,17338.36,70711.92,26118.27,23143.00285714286,24369.972142857147,25833.039666666664,7934.428918071023,12190.48743122538,0.4758160134836955
2011-04-15,28311.821,12717,56,40,19.16846377792823,2011,2,4,15,15,4,0,36084.1,18465.44,31821.71,25473.93,24549.628714285715,24119.265785714288,25927.636033333332,7839.19517694108,12198.612800562325,-0.2153934558434324
2011-04-17,12630.34,8136,42,39,13.479551760939168,2011,2,4,15,17,6,1,28311.821,25240.59,34268.4,4117.22,22748.164428571432,22573.69007142857,26211.4067,9014.73781353134,11765.065959626425,-0.553884577046457
2011-04-18,55983.99,29825,69,56,17.978159922928707,2011,2,4,16,18,0,0,12630.34,9879.75,25565.64,25876.63,29334.484428571428,24746.429357142853,27214.985366666668,13680.64155776594,12959.041672086525,3.4325006294367366
2011-04-19,24296.85,14461,59,52,13.183315246880086,2011,2,4,16,19,1,0,55983.99,22345.93,6897.18,23453.34,29613.187285714288,25989.26292857143,27243.102366666666,13533.623937248547,12951.511550567922,-0.5660036021012436
2011-04-20,28667.32,18371,63,58,29.01550607287449,2011,2,4,16,20,2,0,24296.85,25534.94,33234.48,21842.81,30060.670142857143,25663.037214285716,27470.586033333333,13427.675021486364,12913.265920875312,0.17987805003529278
2011-04-21,32582.2,18210,77,64,17.23925925925926,2011,2,4,16,21,3,0,28667.32,24450.27,30052.82,39852.51,31222.374428571427,25843.707214285714,27228.24236666667,13211.417814534874,12739.938975925215,0.13656246904140334
2011-04-26,30999.88,16135,71,55,16.693527194399568,2011,2,4,17,26,1,0,32582.2,36084.1,17338.36,28107.65,30496.057285714287,26819.53007142857,27324.650033333335,13038.21138114211,12757.75405553558,-0.0485639398199017
2011-04-27,25916.15,18218,65,56,20.535776545166403,2011,2,4,17,27,2,0,30999.88,28311.821,18465.44,21949.68,30153.81857142857,27351.72364285714,27456.865700000002,13136.174654664359,12720.628790186338,-0.1639919251300327
2011-04-28,22490.44,13396,59,49,19.97374777975133,2011,2,4,17,28,3,0,25916.15,12630.34,25240.59,16679.47,31562.404285714285,27155.284357142857,27650.5647,11351.363950581477,12594.47751827955,-0.13218437152123297
2011-05-01,6958.11,3814,18,18,15.601143497757846,2011,2,5,17,1,6,1,22490.44,55983.99,9879.75,31468.23,24558.707142857143,26946.595785714282,26833.560699999998,8550.982536597101,13122.21504362534,-0.690619214208348
2011-05-03,35196.21,12454,66,50,25.879566176470583,2011,2,5,18,3,1,0,6958.11,24296.85,22345.93,24078.89,26115.75857142857,27864.472928571427,27204.138033333333,9441.335073857188,13198.496737459584,4.05830031430949
2011-05-04,27521.96,17363,65,55,24.205769569041337,2011,2,5,18,4,2,0,35196.21,28667.32,25534.94,36496.79,25952.135714285712,28006.402928571424,26904.977033333333,9399.577805406661,13081.800834120762,-0.21804194258415888
2011-05-05,29133.41,17436,89,76,16.248416062465143,2011,2,5,18,5,3,0,27521.96,32582.2,24450.27,31362.56,25459.45142857143,28340.91292857143,26830.672033333332,9079.05984972999,13061.92427793924,0.0585514258432176
2011-05-06,36122.98,19945,82,64,18.016448877805487,2011,2,5,18,6,4,0,29133.41,30999.88,36084.1,9206.72,26191.32285714286,28343.69007142857,27727.8807,9779.579139314847,12729.812835208631,0.2399159590312292
2011-05-08,18731.98,10621,63,58,12.954343015214384,2011,2,5,18,8,6,1,36122.98,25916.15,28311.821,23133.23,25165.012857142858,27659.415714285715,27581.172366666666,10181.960347424361,12809.702174336715,-0.4814386852911914
2011-05-09,27883.46,13354,71,59,15.951636155606408,2011,2,5,19,9,0,0,18731.98,22490.44,12630.34,70711.92,25935.444285714282,28748.924285714285,26153.557033333334,10149.840408405125,9891.223982460617,0.488548460974227
2011-05-10,47756.53,19784,96,63,18.951003968253968,2011,2,5,19,10,1,0,27883.46,6958.11,55983.99,31821.71,31763.789999999997,28161.24857142857,26684.717699999997,9095.31775785755,10607.982644176756,0.7127189380371015
2011-05-11,33647.85,18894,80,56,20.331027190332325,2011,2,5,19,11,2,0,47756.53,35196.21,24296.85,34268.4,31542.59571428571,28829.17714285714,26664.0327,9016.415745196506,10593.279775598014,-0.29542933709798436
2011-05-12,61829.27,37774,86,68,32.28682506527415,2011,2,5,19,12,3,0,33647.85,27521.96,28667.32,25565.64,36443.64,31197.887857142858,27872.820366666667,14263.882123797834,12381.663493146603,0.8375399914110411
2011-05-13,30679.84,15217,73,52,21.805145700071076,2011,2,5,19,13,4,0,61829.27,29133.41,32582.2,6897.18,36664.55857142857,31062.004999999997,28665.575699999998,14143.256886412231,11736.929891031088,-0.5037974732679198
2011-05-15,9911.38,4895,31,29,12.296997518610423,2011,2,5,19,15,6,1,30679.84,36122.98,30999.88,33234.48,32920.044285714284,29555.683571428566,27888.139033333333,17404.404795934875,12187.64624877542,-0.6769416007384654
2011-05-16,39651.28,16019,68,52,25.03237373737373,2011,2,5,20,16,0,0,9911.38,18731.98,25916.15,30052.82,35908.51571428571,30536.764285714286,28208.0877,16324.682097540559,12371.041740636529,3.0005811501526534
2011-05-17,55106.99,26769,82,56,30.734517568321248,2011,2,5,20,17,1,0,39651.28,27883.46,22490.44,17338.36,39797.59142857143,32866.517857142855,29467.04203333333,17307.402076454087,13125.50626015911,0.38979094748013177
2011-05-18,34376.26,19013,73,62,25.963942598187312,2011,2,5,20,18,2,0,55106.99,47756.53,6958.11,18465.44,37886.124285714286,34824.95714285714,29997.4027,17018.358639145004,12986.352549451596,-0.37619057037954706
2011-05-19,35567.71,18124,99,82,18.94923281832712,2011,2,5,20,19,3,0,34376.26,33647.85,35196.21,25240.59,38160.39,34851.49285714285,30341.640033333333,16954.019723595527,12992.784867425102,0.03465909322305549
2011-05-20,26579.95,15348,71,58,24.318344007319304,2011,2,5,20,20,4,0,35567.71,61829.27,27521.96,9879.75,33124.77285714285,34784.20642857142,30898.31336666667,13668.829130553071,12431.503518097787,-0.25269436800963563
2011-05-22,24102.0,12645,61,57,15.69140625,2011,2,5,20,22,6,1,26579.95,30679.84,29133.41,22345.93,32185.081428571426,34424.82,30956.849033333336,14084.701702501428,12393.92222198415,-0.09322628522627019
2011-05-23,34610.64,18169,68,55,22.329445161290323,2011,2,5,21,23,0,0,24102.0,9911.38,36122.98,25534.94,35713.54714285715,34316.79571428571,31259.37236666667,10106.829368194052,12367.752023235606,0.4360069703759024
2011-05-24,37658.39,15936,68,53,22.19115497937537,2011,2,5,21,24,1,0,34610.64,39651.28,18731.98,24450.27,35428.84857142857,35668.68214285714,31699.643033333334,10004.976261969852,12352.084588794576,0.088058180952447
2011-05-25,24393.9,13163,65,52,18.93936335403727,2011,2,5,21,25,2,0,37658.39,55106.99,27883.46,36084.1,31041.264285714286,35419.42785714286,31309.9697,5779.011865607086,12393.325339497882,-0.3522319992968366
2011-05-26,33497.03,16264,64,50,35.40912262156448,2011,2,5,21,26,3,0,24393.9,34376.26,47756.53,28311.821,30915.660000000003,34400.89214285714,31482.81,5703.508023284054,12386.225664572848,0.3731723914585203
2011-05-27,28387.93,16209,64,49,25.211305506216696,2011,2,5,21,27,4,0,33497.03,35567.71,33647.85,12630.34,29889.977142857144,34025.18357142857,32008.063,5362.89248938692,11883.086989921492,-0.1525239700355524
2011-05-29,7338.94,4067,24,20,11.972169657422512,2011,2,5,21,29,6,1,28387.93,26579.95,61829.27,55983.99,27141.26142857143,30133.01714285714,30386.56133333333,10142.884411437388,11817.385585654363,-0.7414767473359276
2011-05-31,22652.61,11724,54,48,18.093138977635785,2011,2,5,22,31,1,0,7338.94,24102.0,30679.84,24296.85,26934.205714285716,29559.643571428573,30331.753333333334,10229.69046645566,11850.369937362548,2.086632401954506
2011-06-01,20585.19,10965,42,35,14.527304163726182,2011,2,6,22,1,2,0,22652.61,34610.64,9911.38,28667.32,24930.57,30322.058571428573,30062.349000000002,9841.746685297538,11980.666263729383,-0.0912663044126042
2011-06-02,32800.49,14586,52,33,21.35448567708333,2011,2,6,22,2,3,0,20585.19,37658.39,39651.28,32582.2,24236.58428571428,29832.716428571428,30069.625333333333,8923.067415020105,11982.315616236307,0.5934023441124421
2011-06-03,16895.1,7679,44,37,19.99420118343195,2011,2,6,22,3,4,0,32800.49,24393.9,55106.99,30999.88,23165.32714285714,27103.295714285716,29599.466,9341.3622559251,12218.939493936685,-0.48491318269940475
2011-06-05,25423.76,13397,67,62,16.949173333333334,2011,2,6,22,5,6,1,16895.1,33497.03,34376.26,25916.15,22012.002857142856,26463.831428571426,29583.053,8292.683818325764,12224.387172544148,0.5048008002320199
2011-06-06,17767.12,9459,57,54,15.146734867860186,2011,2,6,23,6,0,0,25423.76,28387.93,35567.71,22490.44,20494.744285714285,25192.360714285718,29425.609,7893.7073883374505,12348.671666218883,-0.3011608039094139
2011-06-07,37857.31,18731,78,68,20.2879474812433,2011,2,6,23,7,1,0,17767.12,7338.94,26579.95,6958.11,24854.511428571426,25997.88642857143,30455.582333333332,7844.25706058766,11680.636473121549,1.1307510727681245
2011-06-08,43194.43,21260,99,71,18.9034704595186,2011,2,6,23,8,2,0,37857.31,22652.61,24102.0,35196.21,27789.057142857142,27361.63142857143,30722.18966666667,10331.32410404022,11882.112155781097,0.14097990586230247
2011-06-09,46341.52,28265,85,76,25.617202874516305,2011,2,6,23,9,3,0,43194.43,20585.19,34610.64,27521.96,31468.532857142854,28199.551428571427,31349.508333333335,11817.684008763707,12199.871732013935,0.07285869960548141
2011-06-10,62234.44,10669,50,41,61.13402750491159,2011,2,6,23,10,4,0,46341.52,32800.49,37658.39,29133.41,35673.38285714285,29954.98357142857,32452.876,16628.026139728365,13427.602225224153,0.3429520654480045
2011-06-12,12441.94,9457,39,38,11.872080152671757,2011,2,6,23,12,6,1,62234.44,16895.1,24393.9,36122.98,35037.21714285714,29101.272142857142,31663.507999999998,17527.077158264477,13892.430815684776,-0.8000795058170364
2011-06-13,22434.76,11291,59,49,16.001968616262484,2011,2,6,24,13,0,0,12441.94,25423.76,33497.03,18731.98,34610.21714285714,28311.109999999997,31786.934,17834.03892873839,13789.648465171873,0.8031560994507285
2011-06-14,40447.53,14602,57,42,25.74635900700191,2011,2,6,24,14,1,0,22434.76,17767.12,28387.93,27883.46,37850.275714285715,29172.510000000002,32205.73633333333,16254.312813706645,13857.631646897638,0.8028955959412982
2011-06-15,48974.63,30381,59,42,29.826205846528623,2011,2,6,24,15,2,0,40447.53,37857.31,7338.94,47756.53,39438.46428571428,32146.487857142853,32246.339666666663,16789.43575833213,13906.465679542203,0.2108188064883072
2011-06-16,34529.01,20272,83,74,23.158289738430582,2011,2,6,24,16,3,0,48974.63,43194.43,22652.61,33647.85,38200.54714285715,32994.802142857145,32275.711666666666,16785.80406905162,13910.457879864432,-0.29496128914092856
2011-06-17,21070.47,11753,52,35,22.53526203208556,2011,2,6,24,17,4,0,34529.01,46341.52,20585.19,61829.27,34590.39714285714,33029.465000000004,30917.085,17447.593588465323,12876.459344762496,-0.38977485887953345
2011-06-19,22421.48,15069,60,57,19.51390774586597,2011,2,6,24,19,6,1,21070.47,62234.44,32800.49,30679.84,28902.831428571426,32288.10714285714,30641.806333333334,12805.999536880343,12969.644428245767,0.06411864566855874
2011-06-20,37489.24,16599,74,49,19.03973590655155,2011,2,6,25,20,0,0,22421.48,12441.94,16895.1,9911.38,32481.01714285714,33759.11714285714,31561.068333333336,10778.862952729418,12415.124416970686,0.6720234346706817
2011-06-21,24752.87,14183,55,45,17.094523480662982,2011,2,6,25,21,1,0,37489.24,22434.76,25423.76,39651.28,32812.17571428572,33711.19642857143,31064.45466666667,10449.343145285618,12378.269892051956,-0.3397340143465165
2011-06-22,21799.32,15818,60,55,21.734117647058824,2011,2,6,25,22,2,0,24752.87,40447.53,17767.12,55106.99,30148.145714285714,33999.21071428571,29954.199,10554.916690312026,11617.829024257975,-0.11932151706044591
2011-06-23,25155.63,14670,72,64,13.054296834457707,2011,2,6,25,23,3,0,21799.32,48974.63,37857.31,34376.26,26745.431428571428,33091.947857142855,29646.844666666664,6555.875851253299,11618.775272634219,0.1539639768579939
2011-06-24,19516.29,9981,51,40,19.133617647058824,2011,2,6,25,24,4,0,25155.63,34529.01,43194.43,35567.71,24600.757142857146,31400.652142857143,29111.797333333336,6018.804490045248,11705.974673047642,-0.22417804682291798
2011-06-26,7032.36,3760,26,24,10.73642748091603,2011,2,6,25,26,6,1,19516.29,21070.47,46341.52,26579.95,22595.312857142857,28592.855000000003,28460.211,8994.34126097007,12376.590539204459,-0.6396671703484628
2011-06-27,16985.31,9898,45,31,14.83433187772926,2011,2,6,26,27,0,0,7032.36,22421.48,62234.44,24102.0,21818.717142857146,25360.774285714288,28222.987999999998,9243.098832674495,12530.254304552647,1.4153072368308792
2011-06-28,35545.83,21747,55,41,37.57487315010571,2011,2,6,26,28,1,0,16985.31,37489.24,12441.94,34610.64,21541.08714285714,27011.05214285714,28254.161000000004,8707.640783068357,12547.844545457465,1.0927395496461352
2011-06-29,22087.47,12070,42,36,16.82214013709063,2011,2,6,26,29,2,0,35545.83,24752.87,22434.76,37658.39,21160.315714285716,26986.245714285713,27735.130333333334,8601.41582319601,12467.212791944148,-0.37861993938529503
2011-06-30,44763.51,21949,70,55,27.92483468496569,2011,2,6,26,30,3,0,22087.47,21799.32,40447.53,24393.9,24440.914285714283,27294.530000000002,28414.117333333335,12418.214378384962,12828.418940310705,1.0266472348349538
2011-07-01,13632.21,7641,49,35,14.21502606882169,2011,3,7,26,1,4,0,44763.51,25155.63,48974.63,33497.03,22794.711428571427,24770.071428571428,27751.956666666665,13055.137385597003,13067.459879694621,-0.6954615489267932
2011-07-03,5972.7300000000005,3091,25,24,10.351351819757369,2011,3,7,26,3,6,1,13632.21,19516.29,34529.01,28387.93,20859.917142857146,22730.337142857144,27004.783333333333,14541.014880700566,13657.35741583423,-0.5618663444885311
2011-07-04,44609.03,15698,52,32,20.51933302667893,2011,3,7,27,4,0,0,5972.7300000000005,7032.36,21070.47,7338.94,26228.012857142858,24411.662857142856,28247.119666666666,15490.59147968391,13501.010250408543,6.46878395641524
2011-07-05,40754.68,22092,73,58,18.798284132841328,2011,3,7,27,5,1,0,44609.03,16985.31,22421.48,22652.61,29623.637142857147,25721.17714285714,28850.522,15730.200245009259,13646.091712146192,-0.08640290990411581
2011-07-06,26361.28,19165,70,61,14.784789680314075,2011,3,7,27,6,2,0,40754.68,35545.83,37489.24,20585.19,28311.558571428566,24926.32285714286,29043.058333333334,15535.738117513001,13565.96559974132,-0.35317170935951403
2011-07-07,32412.43,19141,76,67,17.149433862433863,2011,3,7,27,7,3,0,26361.28,22087.47,24752.87,32800.49,29786.552857142862,25473.434285714287,29030.123,15335.16418814471,13562.443846965394,0.229546896053606
2011-07-08,27057.35,12707,65,42,17.17926984126984,2011,3,7,27,8,4,0,32412.43,44763.51,21799.32,16895.1,27257.10142857143,25849.007857142857,29368.864666666665,13840.496109449243,13374.509056484398,-0.16521686278998526
2011-07-10,5959.54,4204,24,20,7.42159402241594,2011,3,7,27,10,6,1,27057.35,13632.21,25155.63,25423.76,26161.00571428571,24477.858571428573,28720.057333333334,15323.698808236884,14028.605485790207,-0.7797441360665401
2011-07-11,22529.66,15106,52,43,15.233035835023664,2011,3,7,28,11,0,0,5959.54,5972.7300000000005,19516.29,17767.12,28526.28142857143,24693.09928571428,28878.808666666668,12749.855959590801,13926.964057296847,2.7804360739251686
2011-07-12,26252.85,13954,53,41,15.988337393422654,2011,3,7,28,12,1,0,22529.66,44609.03,7032.36,37857.31,25903.97,26065.99142857143,28491.993333333336,10596.627059207658,13829.806512979714,0.16525726531159357
2011-07-13,22620.61,16267,59,50,14.200006277463904,2011,3,7,28,13,2,0,26252.85,40754.68,16985.31,43194.43,23313.388571428568,26468.512857142858,27806.199333333334,8336.56714532103,13583.515609895221,-0.13835602610764153
2011-07-14,33560.26,17524,71,61,20.45110298598416,2011,3,7,28,14,3,0,22620.61,26361.28,35545.83,46341.52,24341.81428571429,26326.68642857143,27380.157333333333,9176.92056534001,13176.455938359493,0.4836142791905258
2011-07-15,14793.83,7310,42,34,13.3880814479638,2011,3,7,28,15,4,0,33560.26,32412.43,22087.47,62234.44,21824.871428571427,25805.71214285714,25798.803666666667,9009.063795839866,11601.90973389778,-0.5591860730518774
2011-07-17,17154.26,11019,51,45,14.014918300653594,2011,3,7,28,17,6,1,14793.83,27057.35,44763.51,12441.94,20410.144285714287,23833.622857142855,25955.880999999998,8826.144796003904,11445.684481524066,0.15955503071212784
2011-07-18,38814.88,15098,65,45,18.1039552238806,2011,3,7,29,18,0,0,17154.26,5959.54,13632.21,22434.76,25103.764285714282,25632.385000000002,26501.885,8593.688025907566,11660.601296692394,1.26269626320226
2011-07-19,50166.76,29168,67,57,32.014524569240585,2011,3,7,29,19,1,0,38814.88,22529.66,5972.7300000000005,40447.53,29051.921428571426,28789.101428571426,26825.859333333334,12619.567945902363,12184.664709849558,0.2924620660942403
2011-07-20,33252.33,17676,58,47,16.78562847046946,2011,3,7,29,20,2,0,50166.76,26252.85,44609.03,48974.63,30051.847142857143,27977.908571428572,26301.782666666666,12638.107994695618,11519.110599737773,-0.33716409032594485
2011-07-21,32695.77,19907,76,59,22.21180027173913,2011,3,7,29,21,3,0,33252.33,22620.61,40754.68,34529.01,31491.155714285713,27402.272142857142,26240.674666666666,12217.449410359519,11478.75269574978,-0.01673747373492329
2011-07-22,20119.97,10270,43,34,15.817586477987422,2011,3,7,29,22,4,0,32695.77,33560.26,26361.28,21070.47,29571.114285714288,26956.464285714286,26208.99133333333,12876.420173840788,11494.815974540963,-0.3846307947480667
2011-07-24,27080.46,17661,58,53,24.41880973850316,2011,3,7,29,24,6,1,20119.97,14793.83,32412.43,22421.48,31326.347142857143,26575.609285714287,26364.290666666664,11262.641121500883,11473.332969463465,0.34594932298606795
2011-07-25,26876.39,16095,59,49,13.92559067357513,2011,3,7,30,25,0,0,27080.46,17154.26,27057.35,37489.24,32715.222857142857,26562.683571428573,26010.529,9717.11329331519,11280.47908308102,-0.007535691786623944
2011-07-26,21635.561,13709,53,44,17.661682448979594,2011,3,7,30,26,1,0,26876.39,38814.88,5959.54,24752.87,30261.03442857143,27682.39935714286,25906.6187,10082.3736312307,11306.790392317635,-0.19499750524531
2011-07-27,25593.74,13962,48,39,21.04748355263158,2011,3,7,30,27,2,0,21635.561,50166.76,22529.66,21799.32,26750.603000000003,27901.262214285718,26033.09936666667,4986.805478684888,11280.452775819103,0.18294783296813977
2011-07-28,56243.32,30256,80,68,37.59580213903743,2011,3,7,30,28,3,0,25593.74,33252.33,26252.85,25155.63,30035.03014285714,30043.43864285714,27069.3557,12255.917235875993,12553.17310150087,1.197542055205687
2011-07-29,18716.54,11559,64,57,16.80120287253142,2011,3,7,30,29,4,0,56243.32,32695.77,22620.61,19516.29,28037.997285714286,29764.5765,27042.697366666667,12873.465893423712,12570.603229728655,-0.6672219918738794
2011-07-31,33209.68,19413,42,37,26.440828025477707,2011,3,7,30,31,6,1,18716.54,20119.97,33560.26,7032.36,29907.955857142857,29739.53507142857,27915.2747,12476.181809370295,12030.647986692122,0.7743493188377766
2011-08-01,21358.64,11669,40,35,18.06991539763113,2011,3,8,31,1,0,0,33209.68,27080.46,14793.83,16985.31,29090.553000000004,30208.450071428575,28061.052366666667,12873.42036930972,11919.624552659183,-0.35685498926818926
2011-08-02,26575.55,15718,44,39,19.996651617757717,2011,3,8,31,2,1,0,21358.64,26876.39,17154.26,35545.83,29047.575857142856,30881.39935714286,27762.04303333333,12882.543130696498,11837.62071042503,0.24425291123404858
2011-08-03,28068.2,16499,64,59,18.6623670212766,2011,3,8,31,3,2,0,26575.55,21635.561,38814.88,22087.47,29966.524285714288,30113.77935714286,27961.4007,12489.124965424682,11789.020764564222,0.05616628818594549
2011-08-04,65496.79,41143,82,76,36.79594943820225,2011,3,8,31,4,3,0,28068.2,25593.74,50166.76,44763.51,35666.96,31208.7815,28652.510033333332,18035.535397289965,13316.718707217142,1.3334873629231656
2011-08-05,21417.13,12750,55,47,15.0931148696265,2011,3,8,31,5,4,0,65496.79,56243.32,33252.33,13632.21,30691.79,30363.41007142857,28912.00736666667,16114.631399644202,13087.814893412215,-0.6730048907740365
2011-08-07,7543.86,5175,30,28,14.45183908045977,2011,3,8,31,7,6,1,21417.13,18716.54,32695.77,5972.7300000000005,29095.692857142858,28566.845071428572,28964.378366666668,17947.494899357287,12995.677074309062,-0.6477651300617777
2011-08-08,23363.01,13336,40,38,16.13467541436464,2011,3,8,32,8,0,0,7543.86,33209.68,20119.97,44609.03,27689.02571428571,28798.490785714286,28256.1777,17957.18618616775,12689.005305020974,2.0969569954903724
2011-08-09,27672.24,16258,42,38,25.504368663594477,2011,3,8,32,9,1,0,23363.01,21358.64,27080.46,40754.68,28590.96857142857,28840.760785714283,27820.096366666665,17743.520913251115,12467.52779314242,0.1844466958666715
2011-08-10,28780.05,14414,49,42,21.22422566371681,2011,3,8,32,10,2,0,27672.24,26575.55,26876.39,26361.28,28905.897142857142,28976.736500000003,27900.722033333335,17721.337356074153,12465.589297871871,0.040033260769637646
2011-08-11,72372.89,39228,69,58,37.596306493506496,2011,3,8,32,11,3,0,28780.05,28068.2,21635.561,32412.43,35235.13857142857,32600.83142857143,29232.737366666668,24126.532553181918,14867.839452048953,1.5146895158278042
2011-08-12,32231.35,11978,51,40,29.089666064981948,2011,3,8,32,12,4,0,72372.89,65496.79,25593.74,27057.35,30482.932857142856,33074.94642857143,29405.204033333335,20115.12044366847,14871.743484949033,-0.5546488471028309
2011-08-14,5701.87,3172,25,21,10.73798493408663,2011,3,8,32,14,6,1,32231.35,21417.13,56243.32,5959.54,28237.895714285718,29464.842857142856,29396.61503333333,22076.908657596527,14885.818920850075,-0.8230955265603209
2011-08-15,17235.95,10173,48,46,18.9406043956044,2011,3,8,33,15,0,0,5701.87,7543.86,18716.54,22529.66,29622.48,29359.08642857143,29220.15803333333,20831.544810300686,15000.95759451818,2.022859167255655
2011-08-16,19234.53,11184,53,44,18.93162401574803,2011,3,8,33,16,1,0,17235.95,23363.01,33209.68,26252.85,29032.697142857145,28360.86142857143,28986.214033333334,21095.075210788476,15103.207115714353,0.11595415396308284
2011-08-17,53284.76,25649,54,45,32.51053081147041,2011,3,8,33,17,2,0,19234.53,27672.24,21358.64,22620.61,32691.62857142857,30641.29857142857,30008.352366666666,22958.6964049547,15684.00734818061,1.7702657668266397
2011-08-18,54059.1,34028,69,64,36.55111561866126,2011,3,8,33,18,3,0,53284.76,28780.05,26575.55,33560.26,36302.92142857143,32604.409285714286,30691.64703333333,24195.691005215784,16279.31856393621,0.014532110119291008
2011-08-19,17336.07,10664,56,54,21.402555555555555,2011,3,8,33,19,4,0,54059.1,72372.89,28068.2,14793.83,28440.518571428573,31837.82857142857,30776.38836666667,18879.29178082376,16200.133665836525,-0.6793126411649473
2011-08-21,14420.27,8081,39,36,13.878989412897017,2011,3,8,33,21,6,1,17336.07,32231.35,65496.79,17154.26,25896.07857142857,28189.505714285715,30685.255366666668,19474.10114126998,16286.864458729677,-0.1681926757333121
2011-08-22,29645.54,15542,65,57,23.4723198733175,2011,3,8,34,22,0,0,14420.27,5701.87,21417.13,38814.88,29316.602857142858,28777.249285714286,30379.6107,17319.52745706579,16214.918965326297,1.055824197466483
2011-08-23,25978.59,15172,64,56,18.166846153846155,2011,3,8,34,23,1,0,29645.54,17235.95,7543.86,50166.76,30565.55142857143,30094.015714285717,29573.33836666667,16603.600195226125,15792.970684308308,-0.12369314237487328
2011-08-24,48789.72,29360,76,59,27.150651085141902,2011,3,8,34,24,2,0,25978.59,19234.53,23363.01,33252.33,34787.72142857143,31910.20928571429,30091.25136666667,16995.187915016217,16168.090215628043,0.8780742141894538
2011-08-25,23773.43,13316,74,68,18.942972111553782,2011,3,8,34,25,3,0,48789.72,53284.76,27672.24,32695.77,30571.817142857144,31631.72285714286,29793.840033333334,15208.417136226106,16200.558568354456,-0.5127369044134706
2011-08-26,25610.29,17125,47,41,27.95883187772926,2011,3,8,34,26,4,0,23773.43,54059.1,28780.05,20119.97,26507.70142857143,31405.31142857143,29976.850700000003,11143.912766924044,16118.31083625505,0.07726524948230029
2011-08-28,10686.56,6701,37,36,9.2524329004329,2011,3,8,34,28,6,1,25610.29,17336.07,72372.89,27080.46,25557.77142857143,26999.144999999997,29430.38736666667,12281.380721427293,16493.432290766734,-0.5827239754020748
2011-08-30,31837.77,10236,41,23,9.90904761904762,2011,3,8,35,30,1,0,10686.56,14420.27,32231.35,26876.39,28045.985714285718,26971.032142857144,29595.766699999996,11380.171690358065,16491.81409486769,1.979234664850055
2011-08-31,25367.22,12449,47,39,22.00105810928014,2011,3,8,35,31,2,0,31837.77,29645.54,5701.87,21635.561,27434.797142857144,28375.7,29720.155333333336,11394.824832369693,16443.70709577261,-0.20323502556868778
2011-09-01,37358.62,27850,76,69,26.857383177570096,2011,3,9,35,1,3,0,25367.22,25978.59,17235.95,25593.74,29060.515714285717,29813.03357142857,30112.318000000003,11950.684725884701,16482.1477935269,0.4727124217789731
2011-09-02,42226.28,18433,74,58,18.25606571552097,2011,3,9,35,2,4,0,37358.62,48789.72,19234.53,56243.32,28122.88142857143,31455.30142857143,29645.083333333332,10286.357742241882,15904.395666025935,0.1302954980671127
2011-09-04,17040.74,10920,50,45,13.03805661820964,2011,3,9,35,4,6,1,42226.28,23773.43,53284.76,18716.54,27161.068571428572,28866.442857142858,29589.223333333335,11047.439195853465,15946.988738372534,-0.5964423103337542
2011-09-05,36898.35,22742,68,57,23.728842443729903,2011,3,9,36,5,0,0,17040.74,25610.29,54059.1,33209.68,28773.648571428574,27640.674999999996,29712.179,11593.693058176626,15990.0282806966,1.1653020936884193
2011-09-06,28321.06,15070,64,54,25.42285457809695,2011,3,9,36,6,1,0,36898.35,10686.56,17336.07,21358.64,31292.86285714286,28425.317142857148,29944.25966666667,8515.860608947434,15914.953804389022,-0.23245727789996018
2011-09-07,34413.53,16390,52,42,16.56089027911453,2011,3,9,36,7,2,0,28321.06,31837.77,14420.27,26575.55,31660.828571428574,29853.407142857144,30205.52566666667,8598.576817513449,15922.07885631069,0.21512153852998428
2011-09-08,27055.88,17404,76,63,15.585184331797237,2011,3,9,36,8,3,0,34413.53,25367.22,29645.54,28068.2,31902.065714285716,29668.43142857143,30171.78166666667,8414.291559618117,15927.836406511045,-0.21380108346920523
2011-09-09,30016.33,17358,62,52,19.402928248222366,2011,3,9,36,9,4,0,27055.88,37358.62,25978.59,65496.79,30853.16714285714,29956.84142857143,28989.099666666665,8071.374436041806,14464.449946347842,0.10941983775800312
2011-09-11,35206.92,20906,75,68,17.871532994923857,2011,3,9,36,11,6,1,30016.33,42226.28,48789.72,21417.13,29850.40142857143,28986.64142857143,29448.759333333335,6750.940749953268,14434.605222617352,0.17292553753240303
2011-09-12,29526.29,16824,68,62,18.282532507739937,2011,3,9,37,12,0,0,35206.92,17040.74,23773.43,7543.86,31634.05142857143,29397.559999999998,30181.507,3812.238561577664,13829.567066256115,-0.16134981418425687
